bioguide_id,govtrack_id,opensecrets_id,fec_ids,wikipedia_id,full_name,first_name,last_name,middle_name,nickname,official_full,birthday,age_2024,age_2020,gender,religion,party,party_clean,state,chamber,type,district,senate_class,state_rank,first_relevant_term_start,latest_term_start,latest_term_end,num_relevant_terms,seniority_years,is_current,retirement_year,retired_during_period,is_senate,is_house,source,phone,fax,address,office,website,contact_form,rss_url,twitter,facebook,youtube,instagram,committees_list,num_committees
T000488,456908,N00049602,['H2MI13204'],Shri Thanedar,Shri Thanedar,Shri,Thanedar,,,Shri Thanedar,1955-02-22,69,65,M,,Democrat,D,MI,House,rep,13.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5802,,154 Cannon House Office Building Washington DC 20515-2213,154 Cannon House Office Building,https://thanedar.house.gov,,,,,,,HSAG22; HSHM09; House Committee on Agriculture; House Committee on Homeland Security,4
A000379,456909,N00049617,['H2MO04207'],Mark Alford (politician),Mark Alford,Mark,Alford,Allen,,Mark Alford,1963-10-04,61,57,M,,Republican,R,MO,House,rep,4.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2876,,328 Cannon House Office Building Washington DC 20515-2504,328 Cannon House Office Building,https://alford.house.gov,,,,,,,HSAP04; HSAP18; HSAP19; HSAP23; HSSM24; House Committee on Appropriations; House Committee on Small Business,7
B001316,456910,N00049123,['H2MO07143'],Eric Burlison,Eric Burlison,Eric,Burlison,Wayne,,Eric Burlison,1976-10-02,48,44,M,,Republican,R,MO,House,rep,7.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-6536,,1108 Longworth House Office Building Washington DC 20515-2507,1108 Longworth House Office Building,https://burlison.house.gov,,,,,,,HSGO05; HSGO12; HSGO16; HSPW02; HSPW12; HSPW14; House Committee on Oversight and Government Reform; House Committee on Transportation and Infrastructure,8
E000235,456911,N00048240,['H2MS04258'],Mike Ezell,Mike Ezell,Mike,Ezell,,,Mike Ezell,1959-04-06,65,61,M,,Republican,R,MS,House,rep,4.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5772,,443 Cannon House Office Building Washington DC 20515-2404,443 Cannon House Office Building,https://ezell.house.gov,,,,,,,HSII06; HSII13; HSPW07; HSPW13; House Committee on Natural Resources; House Committee on Transportation and Infrastructure,6
D000230,456912,N00049636,['H2NC02287'],Don Davis (North Carolina politician),Donald Davis,Donald,Davis,Gene,,Donald G. Davis,1971-08-29,53,49,M,,Democrat,D,NC,House,rep,1.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-3101,,1123 Longworth House Office Building Washington DC 20515-3301,1123 Longworth House Office Building,https://dondavis.house.gov,,,,,,,HSAG16; HSAG22; HSAG29; HSAS03; HSAS25; House Committee on Agriculture; House Committee on Armed Services,7
F000477,456913,N00049652,['H2NC06114'],Valerie Foushee,Valerie Foushee,Valerie,Foushee,Jean,,Valerie P. Foushee,1956-05-07,68,64,F,,Democrat,D,NC,House,rep,4.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-1784,,2452 Rayburn House Office Building Washington DC 20515-3304,2452 Rayburn House Office Building,https://foushee.house.gov,,,,,,,"HSPW05; HSPW14; HSSY16; HSSY20; House Committee on Science, Space, and Technology; House Committee on Transportation and Infrastructure",6
E000246,456914,N00049670,['H2NC14050'],Chuck Edwards,Charles (Chuck) Edwards,Charles (Chuck),Edwards,Marion,,Chuck Edwards,1960-09-13,64,60,M,,Republican,R,NC,House,rep,11.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-6401,,1505 Longworth House Office Building Washington DC 20515-3311,1505 Longworth House Office Building,https://edwards.house.gov,,,,,,,HSAP04; HSAP23; House Committee on Appropriations; House Committee on the Budget,4
K000398,456917,N00027502,['H0NJ07261'],Thomas Kean Jr.,Thomas Kean,Thomas,Kean,Howard,,"Thomas H. Kean, Jr.",1968-09-05,56,52,M,,Republican,R,NJ,House,rep,7.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5361,,251 Cannon House Office Building Washington DC 20515-3007,251 Cannon House Office Building,https://kean.house.gov,,,,,,,HSFA13; HSFA19; HSIF14; HSIF16; HSIF17; House Committee on Energy and Commerce; House Committee on Foreign Affairs,7
M001226,456918,N00049686,['H2NJ08232'],Rob Menendez,Robert Menendez,Robert,Menendez,Jacobsen,,Robert Menendez,1985-07-12,39,35,M,,Democrat,D,NJ,House,rep,8.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-7919,,2453 Rayburn House Office Building Washington DC 20515-3008,2453 Rayburn House Office Building,https://menendez.house.gov,,,,,,,HSIF03; HSIF16; HSIF18; House Committee on Energy and Commerce,4
V000136,456919,N00049142,['H2NM02191'],Gabe Vasquez,Gabriel (Gabe) Vasquez,Gabriel (Gabe),Vasquez,,,Gabe Vasquez,1984-08-03,40,36,M,,Democrat,D,NM,House,rep,2.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2365,,322 Cannon House Office Building Washington DC 20515-3102,322 Cannon House Office Building,https://vasquez.house.gov,,,,,,,HSAG14; HSAG15; HSAS03; HSAS29; House Committee on Agriculture; House Committee on Armed Services,6
L000598,456920,N00050419,['H2NY01190'],Nick LaLota,Nicolas LaLota,Nicolas,LaLota,Joseph,,Nick LaLota,1978-06-23,46,42,M,,Republican,R,NY,House,rep,1.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-3826,,122 Cannon House Office Building Washington DC 20515-3201,122 Cannon House Office Building,https://lalota.house.gov,,,,,,,HSAP18; HSAP23; HSAP24; HSSM23; HSSM27; House Committee on Appropriations; House Committee on Small Business,7
G000599,456923,N00051424,['H2NY10308'],Dan Goldman,Dan Goldman,Dan,Goldman,Sachs,,Daniel S. Goldman,1976-02-26,48,44,M,,Democrat,D,NY,House,rep,10.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-7944,,245 Cannon House Office Building Washington DC 20515-3210,245 Cannon House Office Building,https://goldman.house.gov,,,,,,,HSHM05; HSJU08; HSJU10; House Committee on Homeland Security; House Committee on the Judiciary,5
L000599,456924,N00051208,['H2NY17162'],Mike Lawler,Michael Lawler,Michael,Lawler,Vincent,,Michael Lawler,1986-09-09,38,34,M,,Republican,R,NY,House,rep,17.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-6506,,324 Cannon House Office Building Washington DC 20515-3217,324 Cannon House Office Building,https://lawler.house.gov,,,,,,,HSBA04; HSBA16; HSFA07; HSFA13; House Committee on Financial Services; House Committee on Foreign Affairs,6
L000600,456927,N00051431,['H2NY23228'],Nick Langworthy,Nicholas Langworthy,Nicholas,Langworthy,A.,,Nicholas A. Langworthy,1981-02-27,43,39,M,,Republican,R,NY,House,rep,23.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-3161,,422 Cannon House Office Building Washington DC 20515-3223,422 Cannon House Office Building,https://langworthy.house.gov,,,,,,,HSIF03; HSIF14; HSIF18; HSRU02; House Committee on Energy and Commerce; House Committee on Oversight and Government Reform; House Committee on Rules,7
L000601,456928,N00049718,['H2OH01194'],Greg Landsman,Greg Landsman,Greg,Landsman,John,,Greg Landsman,1976-12-04,48,44,M,,Democrat,D,OH,House,rep,1.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2216,,2244 Rayburn House Office Building Washington DC 20515-3501,2244 Rayburn House Office Building,https://landsman.house.gov,,,,,,,HSIF14; HSIF16; HSIF18; House Committee on Energy and Commerce,4
M001222,456929,N00048277,['H2OH16051'],Max Miller (politician),Max Miller,Max,Miller,Leonard,,Max L. Miller,1988-11-13,36,32,M,,Republican,R,OH,House,rep,7.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-3876,,143 Cannon House Office Building Washington DC 20515-3507,143 Cannon House Office Building,https://maxmiller.house.gov,,,,,,,"HSSY18; HSWM03; HSWM06; House Committee on Science, Space, and Technology; House Committee on Ways and Means",5
S001223,456930,N00050165,['H2OH13264'],Emilia Sykes,Emilia Sykes,Emilia,Sykes,Strong,,Emilia Strong Sykes,1986-01-04,38,34,F,,Democrat,D,OH,House,rep,13.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-6265,,1217 Longworth House Office Building Washington DC 20515-3513,1217 Longworth House Office Building,https://sykes.house.gov,,,,,,,"HSPW02; HSPW12; HSPW14; HSSY21; House Committee on Science, Space, and Technology; House Committee on Transportation and Infrastructure",6
B001317,456931,N00051106,['H2OK02315'],Josh Brecheen,Josh Brecheen,Josh,Brecheen,Chad,,Josh Brecheen,1979-06-19,45,41,M,,Republican,R,OK,House,rep,2.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2701,,351 Cannon House Office Building Washington DC 20515-3602,351 Cannon House Office Building,https://brecheen.house.gov,,,,,,,HSHM09; HSHM12; House Committee on Homeland Security; House Committee on the Budget,4
H001094,456932,N00049734,['H2OR04095'],Val Hoyle,Valerie Hoyle,Valerie,Hoyle,Anne,,Val T. Hoyle,1964-02-14,60,56,F,,Democrat,D,OR,House,rep,4.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-6416,,1620 Longworth House Office Building Washington DC 20515-3704,1620 Longworth House Office Building,https://hoyle.house.gov,,,,,,,HSII13; HSII24; HSPW02; HSPW12; House Committee on Natural Resources; House Committee on Transportation and Infrastructure,6
S001226,456934,N00049738,['H2OR06066'],Andrea Salinas,Andrea Salinas,Andrea,Salinas,Rose,,Andrea Salinas,1969-12-06,55,51,F,,Democrat,D,OR,House,rep,6.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5643,,403 Cannon House Office Building Washington DC 20515-0001,403 Cannon House Office Building,https://salinas.house.gov,,,,,,,"HSAG03; HSAG15; HSSY16; HSSY20; House Committee on Agriculture; House Committee on Science, Space, and Technology",6
L000602,456935,N00049757,['H2PA18200'],Summer Lee,Summer Lee,Summer,Lee,Lynn,,Summer L. Lee,1987-11-26,37,33,F,,Democrat,D,PA,House,rep,12.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2135,,2437 Rayburn House Office Building Washington DC 20515-3812,2437 Rayburn House Office Building,https://summerlee.house.gov,,,,,,,HSED02; HSED14; HSGO33; House Committee on Education and Workforce; House Committee on Oversight and Government Reform,5
D000530,456936,N00049160,['H2PA17103'],Chris Deluzio,Chris Deluzio,Chris,Deluzio,Raphael,,Christopher R. Deluzio,1984-07-13,40,36,M,,Democrat,D,PA,House,rep,17.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2301,,1222 Longworth House Office Building Washington DC 20515-3817,1222 Longworth House Office Building,https://deluzio.house.gov,,,,,,,HSAS03; HSAS28; HSPW05; HSPW14; House Committee on Armed Services; House Committee on Transportation and Infrastructure,6
M001223,456937,N00050458,['H2RI02184'],Seth Magaziner,Seth Magaziner,Seth,Magaziner,Michael,,Seth Magaziner,1983-07-22,41,37,M,,Democrat,D,RI,House,rep,2.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2735,,252 Cannon House Office Building Washington DC 20515-3902,252 Cannon House Office Building,https://magaziner.house.gov,,,,,,,HSHM05; HSHM08; HSII06; HSII13; House Committee on Homeland Security; House Committee on Natural Resources,6
F000478,456938,N00049165,['H2SC07280'],Russell Fry (politician),Russell Fry,Russell,Fry,William,,Russell Fry,1985-01-31,39,35,M,,Republican,R,SC,House,rep,7.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-9895,,345 Cannon House Office Building Washington DC 20515-4007,345 Cannon House Office Building,https://fry.house.gov,,,,,,,HSIF03; HSIF16; HSIF17; HSJU01; HSJU03; House Committee on Energy and Commerce; House Committee on the Judiciary,7
O000175,456939,N00050943,['H2TN05446'],Andy Ogles,Andrew Ogles,Andrew,Ogles,,,Andrew Ogles,1971-06-18,53,49,M,,Republican,R,TN,House,rep,5.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4311,,151 Cannon House Office Building Washington DC 20515-4205,151 Cannon House Office Building,https://ogles.house.gov,,,,,,,HSBA09; HSBA10; HSBA16; HSHM08; HSHM09; HSHM11; House Committee on Financial Services; House Committee on Homeland Security,8
M001224,456940,N00049775,['H2TX01112'],Nathaniel Moran,Nathaniel Moran,Nathaniel,Moran,Quentin,,Nathaniel Moran,1974-07-22,50,46,M,,Republican,R,TX,House,rep,1.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-3035,,1605 Longworth House Office Building Washington DC 20515-4301,1605 Longworth House Office Building,https://moran.house.gov,,,,,,,HSWM01; HSWM03; HSWM06; House Committee on Ethics; House Committee on Ways and Means; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,6
S001224,456941,N00049337,['H2TX03290'],Keith Self,Keith Self,Keith,Self,Alan,,Keith Self,1953-03-20,71,67,M,,Republican,R,TX,House,rep,3.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4201,,1030 Longworth House Office Building Washington DC 20515-4303,1030 Longworth House Office Building,https://keithself.house.gov,,,,,,,"HSFA14; HSFA19; HSSY16; HSVR08; HSVR09; House Committee on Foreign Affairs; House Committee on Science, Space, and Technology; House Committee on Veterans' Affairs",8
L000603,456942,N00048776,['H2TX08182'],Morgan Luttrell,Morgan Luttrell,Morgan,Luttrell,Joe,,Morgan Luttrell,1975-11-07,49,45,M,,Republican,R,TX,House,rep,8.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4901,,444 Cannon House Office Building Washington DC 20515-4308,444 Cannon House Office Building,https://luttrell.house.gov,,,,,,,HSAS26; HSAS35; HSHM05; HSHM08; HSVR09; HSVR11; House Committee on Armed Services; House Committee on Homeland Security; House Committee on Veterans' Affairs,9
D000594,456943,N00045793,['H0TX15124'],Monica De La Cruz,Mónica De La Cruz,Mónica,De La Cruz,,,Monica De La Cruz,1974-11-11,50,46,F,,Republican,R,TX,House,rep,15.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-9901,,1415 Longworth House Office Building Washington DC 20515-4315,1415 Longworth House Office Building,https://delacruz.house.gov,,,,,,,HSAG03; HSAG16; HSBA04; HSBA20; House Committee on Agriculture; House Committee on Financial Services,6
C001130,456944,N00049840,['H2TX30178'],Jasmine Crockett,Jasmine Crockett,Jasmine,Crockett,Felicia,,Jasmine Crockett,1981-03-29,43,39,F,,Democrat,D,TX,House,rep,30.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-8885,,1616 Longworth House Office Building Washington DC 20515-4330,1616 Longworth House Office Building,https://crockett.house.gov,,,,,,,"HSGO16; HSJU01; HSJU13; House Committee on Oversight and Government Reform; House Committee on the Judiciary; House Select Subcommittee to Investigate the Remaining Questions Surrounding January 6, 2021",6
C001131,456945,N00049855,['H2TX35144'],Greg Casar,Gregorio Casar,Gregorio,Casar,Eduardo,,Greg Casar,1989-05-04,35,31,M,,Democrat,D,TX,House,rep,35.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5645,,446 Cannon House Office Building Washington DC 20515-4335,446 Cannon House Office Building,https://casar.house.gov,,,,,,,HSED02; HSED10; HSGO06; HSGO16; House Committee on Education and Workforce; House Committee on Oversight and Government Reform,6
H001095,456946,N00044362,['H0TX07170'],Wesley Hunt,Wesley Hunt,Wesley,Hunt,Parish,,Wesley Hunt,1981-11-13,43,39,M,,Republican,R,TX,House,rep,38.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5646,,1520 Longworth House Office Building Washington DC 20515-0001,1520 Longworth House Office Building,https://hunt.house.gov,,,,,,,HSII06; HSII10; HSJU01; HSJU10; House Committee on Natural Resources; House Committee on the Judiciary,6
K000399,456947,N00048315,['H2VA02064'],Jen Kiggans,Jennifer Kiggans,Jennifer,Kiggans,Ann,,Jennifer A. Kiggans,1971-06-18,53,49,F,,Republican,R,VA,House,rep,2.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4215,,152 Cannon House Office Building Washington DC 20515-4602,152 Cannon House Office Building,https://kiggans.house.gov,,,,,,,HSAS02; HSAS28; HSAS35; HSII06; HSII13; HSVR03; HSVR08; House Committee on Armed Services; House Committee on Natural Resources; House Committee on Veterans' Affairs,10
B001318,456948,N00049900,['H2VT01076'],Becca Balint,Becca Balint,Becca,Balint,A.,,Becca Balint,1968-05-04,56,52,F,,Democrat,D,VT,House,rep,0.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-4115,,1510 Longworth House Office Building Washington DC 20515-4500,1510 Longworth House Office Building,https://balint.house.gov,,,,,,,HSJU05; HSJU10; House Committee on the Budget; House Committee on the Judiciary,4
G000600,456949,N00050490,['H2WA03217'],Marie Gluesenkamp Perez,Marie Gluesenkamp Perez,Marie,Gluesenkamp Perez,,,Marie Gluesenkamp Perez,1988-06-06,36,32,F,,Democrat,D,WA,House,rep,3.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-3536,,1431 Longworth House Office Building Washington DC 20515-4703,1431 Longworth House Office Building,https://gluesenkampperez.house.gov,,,,,,,HSAP01; HSAP23; House Committee on Appropriations,3
V000135,456950,N00046843,['H0WI03175'],Derrick Van Orden,Derrick Van Orden,Derrick,Van Orden,Francis,,Derrick Van Orden,1969-09-15,55,51,M,,Republican,R,WI,House,rep,3.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-5506,,1513 Longworth House Office Building Washington DC 20515-4903,1513 Longworth House Office Building,https://vanorden.house.gov,,,,,,,HSAG03; HSAG29; HSAS26; HSAS29; HSVR03; HSVR10; House Committee on Agriculture; House Committee on Armed Services; House Committee on Veterans' Affairs,9
H001096,456951,N00049197,['H2WY00166'],Harriet Hageman,Harriet Hageman,Harriet,Hageman,Maxine,,Harriet M. Hageman,1962-10-18,62,58,F,,Republican,R,WY,House,rep,0.0,,,2023-01-03,2025-01-03,2027-01-03,2,4.0,True,2027,False,False,True,current,202-225-2311,,1227 Longworth House Office Building Washington DC 20515-5000,1227 Longworth House Office Building,https://hageman.house.gov,,,,,,,"HSII06; HSII13; HSJU05; HSJU10; House Committee on Natural Resources; House Committee on the Judiciary; House Select Subcommittee to Investigate the Remaining Questions Surrounding January 6, 2021",7
