committee,chamber,congress,year_start,year_end,full_name,first_name,last_name,party,state,role,Unnamed: 11,bioguide_id,match_method,Unnamed: 12
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 18,Senator,18,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 19,Senator,19,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,116,2019,2020,Senator 20,Senator,20,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 4,Senator,4,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 5,Senator,5,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 6,Senator,6,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 7,Senator,7,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 8,Senator,8,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 9,Senator,9,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 10,Senator,10,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 11,Senator,11,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 12,Senator,12,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 13,Senator,13,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 14,Senator,14,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 15,Senator,15,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 16,Senator,16,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 17,Senator,17,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 18,Senator,18,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 19,Senator,19,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,117,2021,2022,Senator 20,Senator,20,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 4,Senator,4,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 5,Senator,5,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 6,Senator,6,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 7,Senator,7,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 8,Senator,8,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 9,Senator,9,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 10,Senator,10,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 11,Senator,11,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 12,Senator,12,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 13,Senator,13,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 14,Senator,14,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 15,Senator,15,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 16,Senator,16,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 17,Senator,17,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 18,Senator,18,Democrat,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 19,Senator,19,Republican,CA,Member,,,no_match,
Homeland Security and Governmental Affairs,Senate,118,2023,2024,Senator 20,Senator,20,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 4,Senator,4,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 5,Senator,5,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 6,Senator,6,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 7,Senator,7,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 8,Senator,8,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 9,Senator,9,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 10,Senator,10,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 11,Senator,11,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 12,Senator,12,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 13,Senator,13,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 14,Senator,14,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 15,Senator,15,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 16,Senator,16,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 17,Senator,17,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 18,Senator,18,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 19,Senator,19,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,115,2017,2018,Senator 20,Senator,20,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 4,Senator,4,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 5,Senator,5,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 6,Senator,6,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 7,Senator,7,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 8,Senator,8,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 9,Senator,9,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 10,Senator,10,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 11,Senator,11,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 12,Senator,12,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 13,Senator,13,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 14,Senator,14,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 15,Senator,15,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 16,Senator,16,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 17,Senator,17,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 18,Senator,18,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 19,Senator,19,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,116,2019,2020,Senator 20,Senator,20,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 4,Senator,4,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 5,Senator,5,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 6,Senator,6,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 7,Senator,7,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 8,Senator,8,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 9,Senator,9,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 10,Senator,10,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 11,Senator,11,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 12,Senator,12,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 13,Senator,13,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 14,Senator,14,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 15,Senator,15,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 16,Senator,16,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 17,Senator,17,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 18,Senator,18,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 19,Senator,19,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,117,2021,2022,Senator 20,Senator,20,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 4,Senator,4,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 5,Senator,5,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 6,Senator,6,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 7,Senator,7,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 8,Senator,8,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 9,Senator,9,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 10,Senator,10,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 11,Senator,11,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 12,Senator,12,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 13,Senator,13,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 14,Senator,14,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 15,Senator,15,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 16,Senator,16,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 17,Senator,17,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 18,Senator,18,Democrat,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 19,Senator,19,Republican,CA,Member,,,no_match,
Committee on Indian Affairs,Senate,118,2023,2024,Senator 20,Senator,20,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 4,Senator,4,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 5,Senator,5,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 6,Senator,6,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 7,Senator,7,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 8,Senator,8,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 9,Senator,9,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 10,Senator,10,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 11,Senator,11,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 12,Senator,12,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 13,Senator,13,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 14,Senator,14,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 15,Senator,15,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 16,Senator,16,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 17,Senator,17,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 18,Senator,18,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 19,Senator,19,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,115,2017,2018,Senator 20,Senator,20,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 4,Senator,4,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 5,Senator,5,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 6,Senator,6,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 7,Senator,7,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 8,Senator,8,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 9,Senator,9,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 10,Senator,10,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 11,Senator,11,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 12,Senator,12,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 13,Senator,13,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 14,Senator,14,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 15,Senator,15,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 16,Senator,16,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 17,Senator,17,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 18,Senator,18,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 19,Senator,19,Republican,CA,Member,,,no_match,
Select Committee on Ethics,Senate,116,2019,2020,Senator 20,Senator,20,Democrat,CA,Member,,,no_match,
Select Committee on Ethics,Senate,117,2021,2022,Senator 1,Senator,1,Republican,CA,Chair,,,no_match,
Select Committee on Ethics,Senate,117,2021,2022,Senator 2,Senator,2,Democrat,CA,Ranking Member,,,no_match,
Select Committee on Ethics,Senate,117,2021,2022,Senator 3,Senator,3,Republican,CA,Member,,,no_match,
