committee;chamber;congress;year_start;year_end;full_name;first_name;last_name;party;state;role;
Small Business;House;117;2021;2022;Sarah Moore;Sarah;Moore;Republican;NV;Member;
Small Business;House;117;2021;2022;Christopher Jackson;Christopher;Jackson;Democrat;NH;Member;
Small Business;House;117;2021;2022;Karen Martin;Karen;Martin;Republican;NJ;Member;
Small Business;House;117;2021;2022;Daniel Lee;Daniel;Lee;Democrat;NM;Member;
Small Business;House;117;2021;2022;Nancy Thompson;Nancy;Thompson;Republican;NY;Member;
Small Business;House;117;2021;2022;Matthew White;Matthew;White;Democrat;NC;Member;
Small Business;House;117;2021;2022;Lisa Harris;Lisa;Harris;Republican;ND;Member;
Small Business;House;117;2021;2022;Anthony Sanchez;Anthony;Sanchez;Democrat;OH;Member;
Small Business;House;117;2021;2022;Betty Clark;Betty;Clark;Republican;OK;Member;
Small Business;House;117;2021;2022;Mark Ramirez;Mark;Ramirez;Democrat;OR;Member;
Small Business;House;117;2021;2022;Margaret Lewis;Margaret;Lewis;Republican;PA;Member;
Small Business;House;117;2021;2022;Donald Robinson;Donald;Robinson;Democrat;RI;Member;
Small Business;House;117;2021;2022;Sandra Walker;Sandra;Walker;Republican;SC;Member;
Small Business;House;118;2023;2024;John Smith;John;Smith;Republican;HI;Member;
Small Business;House;118;2023;2024;Mary Johnson;Mary;Johnson;Democrat;ID;Member;
Small Business;House;118;2023;2024;Michael Williams;Michael;Williams;Republican;IL;Member;
Small Business;House;118;2023;2024;Patricia Brown;Patricia;Brown;Democrat;IN;Member;
Small Business;House;118;2023;2024;Robert Jones;Robert;Jones;Republican;IA;Member;
Small Business;House;118;2023;2024;Jennifer Garcia;Jennifer;Garcia;Democrat;KS;Member;
Small Business;House;118;2023;2024;William Miller;William;Miller;Republican;KY;Member;
Small Business;House;118;2023;2024;Linda Davis;Linda;Davis;Democrat;LA;Member;
Small Business;House;118;2023;2024;David Rodriguez;David;Rodriguez;Republican;ME;Member;
Small Business;House;118;2023;2024;Elizabeth Martinez;Elizabeth;Martinez;Democrat;MD;Member;
Small Business;House;118;2023;2024;Richard Hernandez;Richard;Hernandez;Republican;MA;Member;
Small Business;House;118;2023;2024;Barbara Lopez;Barbara;Lopez;Democrat;MI;Member;
Small Business;House;118;2023;2024;Joseph Gonzalez;Joseph;Gonzalez;Republican;MN;Member;
Small Business;House;118;2023;2024;Susan Wilson;Susan;Wilson;Democrat;MS;Member;
Small Business;House;118;2023;2024;Thomas Anderson;Thomas;Anderson;Republican;MO;Member;
Small Business;House;118;2023;2024;Jessica Thomas;Jessica;Thomas;Democrat;MT;Member;
Small Business;House;118;2023;2024;Charles Taylor;Charles;Taylor;Republican;NE;Member;
Small Business;House;118;2023;2024;Sarah Moore;Sarah;Moore;Democrat;NV;Member;
Small Business;House;118;2023;2024;Christopher Jackson;Christopher;Jackson;Republican;NH;Member;
Small Business;House;118;2023;2024;Karen Martin;Karen;Martin;Democrat;NJ;Member;
Small Business;House;118;2023;2024;Daniel Lee;Daniel;Lee;Republican;NM;Member;
Small Business;House;118;2023;2024;Nancy Thompson;Nancy;Thompson;Democrat;NY;Member;
Small Business;House;118;2023;2024;Matthew White;Matthew;White;Republican;NC;Member;
Small Business;House;118;2023;2024;Lisa Harris;Lisa;Harris;Democrat;ND;Member;
Small Business;House;118;2023;2024;Anthony Sanchez;Anthony;Sanchez;Republican;OH;Member;
Small Business;House;118;2023;2024;Betty Clark;Betty;Clark;Democrat;OK;Member;
Small Business;House;118;2023;2024;Mark Ramirez;Mark;Ramirez;Republican;OR;Member;
Small Business;House;118;2023;2024;Margaret Lewis;Margaret;Lewis;Democrat;PA;Member;
Small Business;House;118;2023;2024;Donald Robinson;Donald;Robinson;Republican;RI;Member;
Small Business;House;118;2023;2024;Sandra Walker;Sandra;Walker;Democrat;SC;Member;
Budget;House;115;2017;2018;John Smith;John;Smith;Republican;RI;Member;
Budget;House;115;2017;2018;Mary Johnson;Mary;Johnson;Democrat;SC;Member;
Budget;House;115;2017;2018;Michael Williams;Michael;Williams;Republican;SD;Member;
Budget;House;115;2017;2018;Patricia Brown;Patricia;Brown;Democrat;TN;Member;
Budget;House;115;2017;2018;Robert Jones;Robert;Jones;Republican;TX;Member;
Budget;House;115;2017;2018;Jennifer Garcia;Jennifer;Garcia;Democrat;UT;Member;
Budget;House;115;2017;2018;William Miller;William;Miller;Republican;VT;Member;
Budget;House;115;2017;2018;Linda Davis;Linda;Davis;Democrat;VA;Member;
Budget;House;115;2017;2018;David Rodriguez;David;Rodriguez;Republican;WA;Member;
Budget;House;115;2017;2018;Elizabeth Martinez;Elizabeth;Martinez;Democrat;WV;Member;
Budget;House;115;2017;2018;Richard Hernandez;Richard;Hernandez;Republican;WI;Member;
Budget;House;115;2017;2018;Barbara Lopez;Barbara;Lopez;Democrat;WY;Member;
Budget;House;115;2017;2018;Joseph Gonzalez;Joseph;Gonzalez;Republican;AL;Member;
Budget;House;115;2017;2018;Susan Wilson;Susan;Wilson;Democrat;AK;Member;
Budget;House;115;2017;2018;Thomas Anderson;Thomas;Anderson;Republican;AZ;Member;
Budget;House;115;2017;2018;Jessica Thomas;Jessica;Thomas;Democrat;AR;Member;
Budget;House;115;2017;2018;Charles Taylor;Charles;Taylor;Republican;CA;Member;
Budget;House;115;2017;2018;Sarah Moore;Sarah;Moore;Democrat;CO;Member;
Budget;House;115;2017;2018;Christopher Jackson;Christopher;Jackson;Republican;CT;Member;
Budget;House;115;2017;2018;Karen Martin;Karen;Martin;Democrat;DE;Member;
Budget;House;115;2017;2018;Daniel Lee;Daniel;Lee;Republican;FL;Member;
Budget;House;115;2017;2018;Nancy Thompson;Nancy;Thompson;Democrat;GA;Member;
Budget;House;115;2017;2018;Matthew White;Matthew;White;Republican;HI;Member;
Budget;House;115;2017;2018;Lisa Harris;Lisa;Harris;Democrat;ID;Member;
Budget;House;115;2017;2018;Anthony Sanchez;Anthony;Sanchez;Republican;IL;Member;
Budget;House;115;2017;2018;Betty Clark;Betty;Clark;Democrat;IN;Member;
Budget;House;115;2017;2018;Mark Ramirez;Mark;Ramirez;Republican;IA;Member;
Budget;House;115;2017;2018;Margaret Lewis;Margaret;Lewis;Democrat;KS;Member;
Budget;House;115;2017;2018;Donald Robinson;Donald;Robinson;Republican;KY;Member;
Budget;House;115;2017;2018;Sandra Walker;Sandra;Walker;Democrat;LA;Member;
Budget;House;115;2017;2018;Steven Young;Steven;Young;Republican;ME;Member;
Budget;House;115;2017;2018;Ashley Allen;Ashley;Allen;Democrat;MD;Member;
Budget;House;115;2017;2018;Paul King;Paul;King;Republican;MA;Member;
Budget;House;116;2019;2020;John Smith;John;Smith;Democrat;RI;Member;
Budget;House;116;2019;2020;Mary Johnson;Mary;Johnson;Republican;SC;Member;
Budget;House;116;2019;2020;Michael Williams;Michael;Williams;Democrat;SD;Member;
Budget;House;116;2019;2020;Patricia Brown;Patricia;Brown;Republican;TN;Member;
Budget;House;116;2019;2020;Robert Jones;Robert;Jones;Democrat;TX;Member;
Budget;House;116;2019;2020;Jennifer Garcia;Jennifer;Garcia;Republican;UT;Member;
Budget;House;116;2019;2020;William Miller;William;Miller;Democrat;VT;Member;
Budget;House;116;2019;2020;Linda Davis;Linda;Davis;Republican;VA;Member;
Budget;House;116;2019;2020;David Rodriguez;David;Rodriguez;Democrat;WA;Member;
Budget;House;116;2019;2020;Elizabeth Martinez;Elizabeth;Martinez;Republican;WV;Member;
Budget;House;116;2019;2020;Richard Hernandez;Richard;Hernandez;Democrat;WI;Member;
Budget;House;116;2019;2020;Barbara Lopez;Barbara;Lopez;Republican;WY;Member;
Budget;House;116;2019;2020;Joseph Gonzalez;Joseph;Gonzalez;Democrat;AL;Member;
Budget;House;116;2019;2020;Susan Wilson;Susan;Wilson;Republican;AK;Member;
Budget;House;116;2019;2020;Thomas Anderson;Thomas;Anderson;Democrat;AZ;Member;
Budget;House;116;2019;2020;Jessica Thomas;Jessica;Thomas;Republican;AR;Member;
Budget;House;116;2019;2020;Charles Taylor;Charles;Taylor;Democrat;CA;Member;
Budget;House;116;2019;2020;Sarah Moore;Sarah;Moore;Republican;CO;Member;
Budget;House;116;2019;2020;Christopher Jackson;Christopher;Jackson;Democrat;CT;Member;
Budget;House;116;2019;2020;Karen Martin;Karen;Martin;Republican;DE;Member;
Budget;House;116;2019;2020;Daniel Lee;Daniel;Lee;Democrat;FL;Member;
Budget;House;116;2019;2020;Nancy Thompson;Nancy;Thompson;Republican;GA;Member;
Budget;House;116;2019;2020;Matthew White;Matthew;White;Democrat;HI;Member;
Budget;House;116;2019;2020;Lisa Harris;Lisa;Harris;Republican;ID;Member;
Budget;House;116;2019;2020;Anthony Sanchez;Anthony;Sanchez;Democrat;IL;Member;
Budget;House;116;2019;2020;Betty Clark;Betty;Clark;Republican;IN;Member;
Budget;House;116;2019;2020;Mark Ramirez;Mark;Ramirez;Democrat;IA;Member;
Budget;House;116;2019;2020;Margaret Lewis;Margaret;Lewis;Republican;KS;Member;
Budget;House;116;2019;2020;Donald Robinson;Donald;Robinson;Democrat;KY;Member;
Budget;House;116;2019;2020;Sandra Walker;Sandra;Walker;Republican;LA;Member;
Budget;House;116;2019;2020;Steven Young;Steven;Young;Democrat;ME;Member;
Budget;House;116;2019;2020;Ashley Allen;Ashley;Allen;Republican;MD;Member;
Budget;House;116;2019;2020;Paul King;Paul;King;Democrat;MA;Member;
Budget;House;117;2021;2022;John Smith;John;Smith;Democrat;RI;Member;
Budget;House;117;2021;2022;Mary Johnson;Mary;Johnson;Republican;SC;Member;
Budget;House;117;2021;2022;Michael Williams;Michael;Williams;Democrat;SD;Member;
Budget;House;117;2021;2022;Patricia Brown;Patricia;Brown;Republican;TN;Member;
Budget;House;117;2021;2022;Robert Jones;Robert;Jones;Democrat;TX;Member;
Budget;House;117;2021;2022;Jennifer Garcia;Jennifer;Garcia;Republican;UT;Member;
Budget;House;117;2021;2022;William Miller;William;Miller;Democrat;VT;Member;
Budget;House;117;2021;2022;Linda Davis;Linda;Davis;Republican;VA;Member;
Budget;House;117;2021;2022;David Rodriguez;David;Rodriguez;Democrat;WA;Member;
Budget;House;117;2021;2022;Elizabeth Martinez;Elizabeth;Martinez;Republican;WV;Member;
Budget;House;117;2021;2022;Richard Hernandez;Richard;Hernandez;Democrat;WI;Member;
Budget;House;117;2021;2022;Barbara Lopez;Barbara;Lopez;Republican;WY;Member;
Budget;House;117;2021;2022;Joseph Gonzalez;Joseph;Gonzalez;Democrat;AL;Member;
Budget;House;117;2021;2022;Susan Wilson;Susan;Wilson;Republican;AK;Member;
Budget;House;117;2021;2022;Thomas Anderson;Thomas;Anderson;Democrat;AZ;Member;
Budget;House;117;2021;2022;Jessica Thomas;Jessica;Thomas;Republican;AR;Member;
Budget;House;117;2021;2022;Charles Taylor;Charles;Taylor;Democrat;CA;Member;
Budget;House;117;2021;2022;Sarah Moore;Sarah;Moore;Republican;CO;Member;
Budget;House;117;2021;2022;Christopher Jackson;Christopher;Jackson;Democrat;CT;Member;
Budget;House;117;2021;2022;Karen Martin;Karen;Martin;Republican;DE;Member;
Budget;House;117;2021;2022;Daniel Lee;Daniel;Lee;Democrat;FL;Member;
Budget;House;117;2021;2022;Nancy Thompson;Nancy;Thompson;Republican;GA;Member;
Budget;House;117;2021;2022;Matthew White;Matthew;White;Democrat;HI;Member;
Budget;House;117;2021;2022;Lisa Harris;Lisa;Harris;Republican;ID;Member;
Budget;House;117;2021;2022;Anthony Sanchez;Anthony;Sanchez;Democrat;IL;Member;
Budget;House;117;2021;2022;Betty Clark;Betty;Clark;Republican;IN;Member;
Budget;House;117;2021;2022;Mark Ramirez;Mark;Ramirez;Democrat;IA;Member;
Budget;House;117;2021;2022;Margaret Lewis;Margaret;Lewis;Republican;KS;Member;
Budget;House;117;2021;2022;Donald Robinson;Donald;Robinson;Democrat;KY;Member;
Budget;House;117;2021;2022;Sandra Walker;Sandra;Walker;Republican;LA;Member;
Budget;House;117;2021;2022;Steven Young;Steven;Young;Democrat;ME;Member;
Budget;House;117;2021;2022;Ashley Allen;Ashley;Allen;Republican;MD;Member;
Budget;House;117;2021;2022;Paul King;Paul;King;Democrat;MA;Member;
Budget;House;118;2023;2024;John Smith;John;Smith;Republican;RI;Member;
Budget;House;118;2023;2024;Mary Johnson;Mary;Johnson;Democrat;SC;Member;
Budget;House;118;2023;2024;Michael Williams;Michael;Williams;Republican;SD;Member;
Budget;House;118;2023;2024;Patricia Brown;Patricia;Brown;Democrat;TN;Member;
Budget;House;118;2023;2024;Robert Jones;Robert;Jones;Republican;TX;Member;
Budget;House;118;2023;2024;Jennifer Garcia;Jennifer;Garcia;Democrat;UT;Member;
Budget;House;118;2023;2024;William Miller;William;Miller;Republican;VT;Member;
Budget;House;118;2023;2024;Linda Davis;Linda;Davis;Democrat;VA;Member;
Budget;House;118;2023;2024;David Rodriguez;David;Rodriguez;Republican;WA;Member;
Budget;House;118;2023;2024;Elizabeth Martinez;Elizabeth;Martinez;Democrat;WV;Member;
Budget;House;118;2023;2024;Richard Hernandez;Richard;Hernandez;Republican;WI;Member;
Budget;House;118;2023;2024;Barbara Lopez;Barbara;Lopez;Democrat;WY;Member;
Budget;House;118;2023;2024;Joseph Gonzalez;Joseph;Gonzalez;Republican;AL;Member;
Budget;House;118;2023;2024;Susan Wilson;Susan;Wilson;Democrat;AK;Member;
Budget;House;118;2023;2024;Thomas Anderson;Thomas;Anderson;Republican;AZ;Member;
Budget;House;118;2023;2024;Jessica Thomas;Jessica;Thomas;Democrat;AR;Member;
Budget;House;118;2023;2024;Charles Taylor;Charles;Taylor;Republican;CA;Member;
Budget;House;118;2023;2024;Sarah Moore;Sarah;Moore;Democrat;CO;Member;
Budget;House;118;2023;2024;Christopher Jackson;Christopher;Jackson;Republican;CT;Member;
Budget;House;118;2023;2024;Karen Martin;Karen;Martin;Democrat;DE;Member;
Budget;House;118;2023;2024;Daniel Lee;Daniel;Lee;Republican;FL;Member;
Budget;House;118;2023;2024;Nancy Thompson;Nancy;Thompson;Democrat;GA;Member;
Budget;House;118;2023;2024;Matthew White;Matthew;White;Republican;HI;Member;
Budget;House;118;2023;2024;Lisa Harris;Lisa;Harris;Democrat;ID;Member;
Budget;House;118;2023;2024;Anthony Sanchez;Anthony;Sanchez;Republican;IL;Member;
Budget;House;118;2023;2024;Betty Clark;Betty;Clark;Democrat;IN;Member;
Budget;House;118;2023;2024;Mark Ramirez;Mark;Ramirez;Republican;IA;Member;
Budget;House;118;2023;2024;Margaret Lewis;Margaret;Lewis;Democrat;KS;Member;
Budget;House;118;2023;2024;Donald Robinson;Donald;Robinson;Republican;KY;Member;
Budget;House;118;2023;2024;Sandra Walker;Sandra;Walker;Democrat;LA;Member;
Budget;House;118;2023;2024;Steven Young;Steven;Young;Republican;ME;Member;
Budget;House;118;2023;2024;Ashley Allen;Ashley;Allen;Democrat;MD;Member;
Budget;House;118;2023;2024;Paul King;Paul;King;Republican;MA;Member;
Rules;House;115;2017;2018;John Smith;John;Smith;Republican;MT;Member;
Rules;House;115;2017;2018;Mary Johnson;Mary;Johnson;Democrat;NE;Member;
Rules;House;115;2017;2018;Michael Williams;Michael;Williams;Republican;NV;Member;
Rules;House;115;2017;2018;Patricia Brown;Patricia;Brown;Democrat;NH;Member;
Rules;House;115;2017;2018;Robert Jones;Robert;Jones;Republican;NJ;Member;
Rules;House;115;2017;2018;Jennifer Garcia;Jennifer;Garcia;Democrat;NM;Member;
Rules;House;115;2017;2018;William Miller;William;Miller;Republican;NY;Member;
Rules;House;115;2017;2018;Linda Davis;Linda;Davis;Democrat;NC;Member;
Rules;House;115;2017;2018;David Rodriguez;David;Rodriguez;Republican;ND;Member;
Rules;House;115;2017;2018;Elizabeth Martinez;Elizabeth;Martinez;Democrat;OH;Member;
Rules;House;115;2017;2018;Richard Hernandez;Richard;Hernandez;Republican;OK;Member;
Rules;House;116;2019;2020;John Smith;John;Smith;Democrat;MT;Member;
Rules;House;116;2019;2020;Mary Johnson;Mary;Johnson;Republican;NE;Member;
Rules;House;116;2019;2020;Michael Williams;Michael;Williams;Democrat;NV;Member;
Rules;House;116;2019;2020;Patricia Brown;Patricia;Brown;Republican;NH;Member;
Rules;House;116;2019;2020;Robert Jones;Robert;Jones;Democrat;NJ;Member;
Rules;House;116;2019;2020;Jennifer Garcia;Jennifer;Garcia;Republican;NM;Member;
Rules;House;116;2019;2020;William Miller;William;Miller;Democrat;NY;Member;
Rules;House;116;2019;2020;Linda Davis;Linda;Davis;Republican;NC;Member;
Rules;House;116;2019;2020;David Rodriguez;David;Rodriguez;Democrat;ND;Member;
Rules;House;116;2019;2020;Elizabeth Martinez;Elizabeth;Martinez;Republican;OH;Member;
Rules;House;116;2019;2020;Richard Hernandez;Richard;Hernandez;Democrat;OK;Member;
Rules;House;117;2021;2022;John Smith;John;Smith;Democrat;MT;Member;
Rules;House;117;2021;2022;Mary Johnson;Mary;Johnson;Republican;NE;Member;
Rules;House;117;2021;2022;Michael Williams;Michael;Williams;Democrat;NV;Member;
Rules;House;117;2021;2022;Patricia Brown;Patricia;Brown;Republican;NH;Member;
Rules;House;117;2021;2022;Robert Jones;Robert;Jones;Democrat;NJ;Member;
Rules;House;117;2021;2022;Jennifer Garcia;Jennifer;Garcia;Republican;NM;Member;
Rules;House;117;2021;2022;William Miller;William;Miller;Democrat;NY;Member;
Rules;House;117;2021;2022;Linda Davis;Linda;Davis;Republican;NC;Member;
Rules;House;117;2021;2022;David Rodriguez;David;Rodriguez;Democrat;ND;Member;
Rules;House;117;2021;2022;Elizabeth Martinez;Elizabeth;Martinez;Republican;OH;Member;
Rules;House;117;2021;2022;Richard Hernandez;Richard;Hernandez;Democrat;OK;Member;
Rules;House;118;2023;2024;John Smith;John;Smith;Republican;MT;Member;
Rules;House;118;2023;2024;Mary Johnson;Mary;Johnson;Democrat;NE;Member;
Rules;House;118;2023;2024;Michael Williams;Michael;Williams;Republican;NV;Member;
Rules;House;118;2023;2024;Patricia Brown;Patricia;Brown;Democrat;NH;Member;
Rules;House;118;2023;2024;Robert Jones;Robert;Jones;Republican;NJ;Member;
Rules;House;118;2023;2024;Jennifer Garcia;Jennifer;Garcia;Democrat;NM;Member;
Rules;House;118;2023;2024;William Miller;William;Miller;Republican;NY;Member;
Rules;House;118;2023;2024;Linda Davis;Linda;Davis;Democrat;NC;Member;
Rules;House;118;2023;2024;David Rodriguez;David;Rodriguez;Republican;ND;Member;
Rules;House;118;2023;2024;Elizabeth Martinez;Elizabeth;Martinez;Democrat;OH;Member;
Rules;House;118;2023;2024;Richard Hernandez;Richard;Hernandez;Republican;OK;Member;
House Administration;House;115;2017;2018;John Smith;John;Smith;Republican;KY;Member;
House Administration;House;115;2017;2018;Mary Johnson;Mary;Johnson;Democrat;LA;Member;
House Administration;House;115;2017;2018;Michael Williams;Michael;Williams;Republican;ME;Member;
House Administration;House;115;2017;2018;Patricia Brown;Patricia;Brown;Democrat;MD;Member;
House Administration;House;115;2017;2018;Robert Jones;Robert;Jones;Republican;MA;Member;
House Administration;House;115;2017;2018;Jennifer Garcia;Jennifer;Garcia;Democrat;MI;Member;
House Administration;House;115;2017;2018;William Miller;William;Miller;Republican;MN;Member;
House Administration;House;116;2019;2020;John Smith;John;Smith;Democrat;KY;Member;
House Administration;House;116;2019;2020;Mary Johnson;Mary;Johnson;Republican;LA;Member;
House Administration;House;116;2019;2020;Michael Williams;Michael;Williams;Democrat;ME;Member;
House Administration;House;116;2019;2020;Patricia Brown;Patricia;Brown;Republican;MD;Member;
House Administration;House;116;2019;2020;Robert Jones;Robert;Jones;Democrat;MA;Member;
House Administration;House;116;2019;2020;Jennifer Garcia;Jennifer;Garcia;Republican;MI;Member;
House Administration;House;116;2019;2020;William Miller;William;Miller;Democrat;MN;Member;
House Administration;House;117;2021;2022;John Smith;John;Smith;Democrat;KY;Member;
House Administration;House;117;2021;2022;Mary Johnson;Mary;Johnson;Republican;LA;Member;
House Administration;House;117;2021;2022;Michael Williams;Michael;Williams;Democrat;ME;Member;
House Administration;House;117;2021;2022;Patricia Brown;Patricia;Brown;Republican;MD;Member;
House Administration;House;117;2021;2022;Robert Jones;Robert;Jones;Democrat;MA;Member;
House Administration;House;117;2021;2022;Jennifer Garcia;Jennifer;Garcia;Republican;MI;Member;
